DayID,AQI,PM25_Density,Temperature,RespiratoryAdmissions,RiskLevel
1360606,154.0,27.6,27.8,78.0,Low
1360607,321.1,115.4,264.2,359.4,High
1360608,82.6,445.5,360.6,36.3,Medium
1360609,82.2,357.3,366.6,324.7,Low
1360610,122.7,202.3,111.7,283.1,High
1360611,250.1,353.5,27.1,430.9,Low
1360612,483.4,110.6,204.7,493.3,Low
1360613,293.7,54.4,342.6,421.3,Medium
1360614,93.6,344.8,207.2,403.7,High
1360615,381.8,185.7,383.5,244.8,High
1360616,352.4,211.4,176.8,121.2,Medium
1360617,381.7,41.0,114.5,91.2,Low
1360618,93.7,300.0,333.1,249.4,High
1360619,419.1,167.3,364.4,454.5,Low
1360620,120.0,21.8,26.9,145.5,Medium
1360621,446.5,418.4,483.5,397.1,Medium
1360622,431.3,216.9,101.0,419.7,Medium
1360623,477.1,209.3,256.4,228.2,Low
1360624,125.4,38.5,97.2,418.0,High
1360625,258.1,235.1,296.0,371.5,Medium
1360626,443.8,311.8,158.9,263.2,High
1360627,206.1,331.4,32.4,119.5,Medium
1360628,405.1,148.1,241.3,63.6,Medium
1360629,415.1,271.2,469.1,302.9,Medium
1360630,470.9,257.7,454.4,393.4,Low
1360631,173.8,352.2,113.0,26.9,High
1360632,127.8,109.3,173.1,248.7,Medium
1360633,195.9,232.8,17.4,139.6,Medium
1360634,331.8,406.2,43.5,176.4,High
1360635,284.7,140.7,315.2,173.0,Medium
1360636,409.9,357.8,254.6,497.7,Medium
1360637,20.0,64.7,157.0,469.0,Low
1360638,223.7,398.0,151.7,361.3,High
1360639,304.7,20.3,214.1,87.0,High
1360640,50.8,438.4,214.0,103.2,High
1360641,114.6,274.1,36.1,254.5,High
1360642,95.0,43.0,457.9,115.9,High
1360643,425.0,436.7,273.4,434.0,High
1360644,463.9,447.6,170.1,392.6,Medium
1360645,235.6,35.3,425.9,428.4,Medium
1360646,177.2,72.9,250.4,338.9,High
1360647,286.7,146.2,464.8,382.9,Low
1360648,376.7,412.6,188.7,476.3,Low
1360649,196.5,172.2,375.2,138.5,Medium
1360650,21.2,123.7,71.7,236.3,Low
1360651,328.3,43.1,465.7,316.8,High
1360652,202.9,422.0,111.8,271.5,High
1360653,276.7,450.9,205.3,492.3,High
1360654,12.9,355.6,92.1,280.0,Medium
1360655,135.7,197.1,429.7,465.7,High
1360656,78.4,171.0,231.9,424.6,Low
1360657,71.5,465.3,34.1,362.5,Low
1360658,413.6,70.1,445.5,370.1,Low
1360659,103.4,405.9,406.2,322.1,Medium
1360660,324.2,261.3,149.1,270.8,Low
1360661,134.5,102.1,10.1,14.4,Low
1360662,290.2,16.4,296.1,443.7,High
1360663,205.7,358.5,75.8,172.3,Low
1360664,473.4,272.0,10.7,443.9,High
1360665,163.6,268.7,32.7,101.7,Low
1360666,88.1,137.0,465.3,449.0,Low
1360667,163.4,61.1,482.1,338.9,Medium
1360668,93.4,190.3,289.2,424.9,High
1360669,131.3,441.9,385.6,58.6,High
1360670,391.3,21.1,319.7,287.7,High
1360671,100.1,273.9,401.4,92.2,Low
1360672,446.7,388.6,492.2,105.2,Low
1360673,167.4,195.2,381.1,373.1,Medium
1360674,159.6,459.8,15.4,134.2,Medium
1360675,126.4,30.0,342.0,426.4,High
1360676,373.8,43.8,197.5,468.7,Low
1360677,263.2,,390.1,204.5,Low
1360678,64.1,494.2,262.7,95.9,Medium
1360679,187.4,97.3,63.8,167.3,Medium
1360680,222.5,333.7,373.0,266.3,High
1360681,173.7,186.7,232.6,137.7,High
1360682,45.2,36.0,259.6,307.9,Low
1360683,381.8,180.6,363.1,53.6,High
1360684,294.2,192.4,162.6,459.5,High
1360685,384.9,479.8,496.3,154.2,High
1360686,215.1,468.7,297.7,480.7,High
1360687,283.9,335.6,206.3,35.4,High
1360688,64.8,445.0,126.8,399.9,Medium
1360689,242.8,474.8,157.7,256.3,High
1360690,423.6,317.8,306.6,442.4,High
1360691,168.0,253.1,41.3,146.4,Medium
1360692,285.0,242.6,18.3,17.2,Medium
1360693,112.6,416.6,352.5,66.3,High
1360694,37.7,424.4,214.8,474.0,Low
1360695,147.6,63.8,206.1,98.5,High
1360696,172.9,108.0,246.6,372.7,Medium
1360697,444.7,166.6,483.0,171.1,Medium
1360698,300.7,415.9,227.7,386.1,Medium
1360699,339.3,262.2,345.4,246.3,Low
1360700,115.1,191.3,141.0,222.1,Low
1360701,147.5,49.3,468.2,441.3,Medium
1360702,459.9,71.4,264.7,271.2,Low
1360703,148.9,107.7,238.8,436.9,Medium
1360704,154.6,359.6,158.4,133.5,Medium
1360705,406.7,381.6,377.5,102.3,Low
1360706,355.1,134.8,81.5,282.8,High
1360707,114.5,234.8,487.5,256.2,Low
1360708,299.3,184.3,379.8,186.6,High
1360709,202.0,91.9,277.5,231.4,High
1360710,18.0,260.6,59.6,49.0,Low
1360711,405.6,290.7,180.3,181.6,Medium
1360712,15.6,101.5,300.6,316.3,Low
1360713,111.1,310.2,116.4,198.3,Medium
1360714,59.7,485.6,292.5,262.9,Medium
1360715,298.1,,224.4,376.7,Low
1360716,455.1,187.0,74.2,50.9,Low
1360717,27.7,147.4,190.8,445.6,High
1360718,262.4,227.4,259.9,279.3,High
1360719,414.5,32.8,464.4,270.9,Low
1360720,28.1,202.2,360.8,111.6,Low
1360721,182.5,204.9,494.2,408.9,Low
1360722,415.9,260.3,13.4,366.8,Medium
1360723,347.8,27.4,171.1,157.3,High
1360724,242.9,451.2,100.9,357.2,Low
1360725,466.1,29.3,282.2,83.3,Medium
1360726,28.4,433.5,26.9,413.7,Medium
1360727,225.9,36.6,453.5,363.4,High
1360728,20.4,66.5,323.9,281.9,High
1360729,484.5,87.4,417.5,298.6,Medium
1360730,355.5,357.6,369.5,238.2,Medium
1360731,333.9,63.2,96.4,192.5,Low
1360732,411.9,127.1,22.1,327.0,Low
1360733,399.8,280.0,298.1,236.0,Medium
1360734,261.4,483.1,384.2,426.8,Low
1360735,171.3,255.8,389.4,402.7,High
1360736,339.9,15.8,370.2,352.8,High
1360737,46.6,159.0,296.7,63.8,High
1360738,358.6,71.9,125.3,250.1,High
1360739,89.3,254.2,320.3,200.0,Low
1360740,23.5,431.9,164.0,409.9,Medium
1360741,199.5,130.2,417.3,382.7,Low
1360742,281.6,128.1,456.4,369.6,Medium
1360743,181.4,96.0,376.3,286.6,High
1360744,213.5,29.5,257.2,395.6,High
1360745,220.4,442.4,308.4,368.4,Medium
1360746,284.4,290.4,448.4,455.4,High
1360747,215.2,317.4,99.5,197.4,High
1360748,450.6,458.9,433.7,27.0,Medium
1360749,490.8,376.2,193.7,184.7,High
1360750,291.8,477.8,231.4,495.6,Low
1360751,108.0,360.5,131.5,24.0,High
1360752,334.8,143.6,164.5,112.9,Medium
1360753,381.0,334.2,221.0,218.9,Low
1360754,444.8,326.1,13.6,406.6,High
1360755,46.6,209.6,293.0,457.0,High
1360756,402.6,469.9,42.9,22.5,Medium
1360757,131.5,406.3,84.2,249.4,Low
1360758,367.1,376.7,376.9,299.0,Low
1360759,399.7,95.7,463.7,234.1,Medium
1360760,57.5,194.9,313.7,279.6,Medium
1360761,153.8,95.0,83.4,17.5,High
1360762,397.7,196.9,208.2,127.3,Low
1360763,494.5,254.1,201.9,366.1,High
1360764,99.8,437.7,283.8,47.5,High
1360765,389.9,199.6,11.6,49.2,Low
1360766,373.4,420.1,260.7,413.8,Low
1360767,72.8,11.6,332.4,240.9,High
1360768,40.5,44.0,484.9,297.1,Low
1360769,280.6,126.3,233.6,18.7,High
1360770,35.3,467.4,221.5,209.5,High
1360771,435.9,464.9,247.4,236.1,Medium
1360772,246.8,420.2,259.2,245.7,High
1360773,270.6,348.4,35.3,149.9,High
1360774,91.0,179.6,443.3,164.4,Medium
1360775,448.4,278.7,310.4,325.1,High
1360776,67.4,40.2,105.8,300.9,Low
1360777,248.6,484.1,417.3,250.8,High
1360778,374.0,487.6,42.6,166.5,Low
1360779,137.9,374.0,108.7,200.4,Low
1360780,481.0,292.2,90.4,262.2,Medium
1360781,314.3,159.7,171.6,316.8,High
1360782,427.2,388.7,99.7,81.1,High
1360783,375.4,324.8,167.3,424.0,High
1360784,321.3,21.7,12.7,417.3,Medium
1360785,240.8,200.3,264.8,222.0,Medium
1360786,295.1,323.5,344.7,252.0,High
1360787,107.7,174.9,489.4,482.0,Low
1360788,28.6,471.0,59.9,399.7,Medium
1360789,177.0,74.5,282.4,365.1,Medium
1360790,305.9,378.4,395.5,226.4,Medium
1360791,326.4,498.1,404.5,55.0,Medium
1360792,428.9,110.2,257.2,196.5,Medium
1360793,326.7,211.4,389.3,14.6,Medium
1360794,127.2,316.7,202.4,206.4,Medium
1360795,24.3,65.2,434.7,345.3,Medium
1360796,211.6,206.7,218.4,33.9,Low
1360797,290.0,440.8,138.7,357.6,Low
1360798,446.1,224.7,167.3,466.4,High
1360799,227.0,283.1,374.7,469.7,Low
1360800,160.9,308.0,143.7,26.1,High
1360801,499.5,44.9,105.8,76.6,Low
1360802,365.2,,351.3,483.3,Medium
1360803,25.5,22.9,449.7,441.0,High
1360804,373.0,212.7,400.9,278.9,Low
1360805,474.1,364.5,354.7,285.4,High
1360806,99.3,120.8,280.3,466.0,Medium
1360807,111.2,311.0,54.4,66.6,High
1360808,80.4,290.2,273.5,269.2,Medium
1360809,471.3,488.2,419.8,10.2,Medium
1360810,22.0,351.7,90.7,206.8,High
1360811,269.3,492.6,26.1,308.9,Medium
1360812,123.4,175.4,234.9,152.4,Medium
1360813,326.7,405.2,238.9,360.9,Medium
1360814,325.4,242.2,80.2,402.8,Medium
1360815,91.9,30.2,412.5,219.5,Medium
1360816,383.8,43.5,414.1,442.7,Medium
1360817,207.1,267.0,279.8,265.4,High
1360818,302.4,116.6,183.2,473.3,High
1360819,126.0,498.5,215.8,178.5,Medium
1360820,404.5,450.8,328.3,206.5,Low
1360821,154.1,181.2,195.9,50.3,High
1360822,215.3,132.6,441.9,349.9,High
1360823,89.7,189.8,124.9,268.9,High
1360824,50.0,16.6,307.6,357.0,Medium
1360825,56.7,91.1,432.2,270.8,Low
1360826,148.5,442.5,317.1,40.0,Medium
1360827,367.2,185.1,134.9,206.4,Low
1360828,438.3,480.9,181.1,211.6,High
1360829,218.9,95.6,205.4,87.7,High
1360830,15.4,125.5,237.3,324.5,Medium
1360831,203.4,216.0,467.5,150.2,Medium
1360832,111.1,93.0,268.8,94.5,High
1360833,333.8,206.3,114.7,221.8,Low
1360834,96.8,210.5,78.1,37.4,High
1360835,283.2,264.3,251.8,430.6,Low
1360836,238.3,40.3,245.8,266.4,High
1360837,277.2,341.2,458.7,284.8,Low
1360838,486.4,143.8,353.6,188.1,High
1360839,186.6,378.6,488.5,22.5,High
1360840,140.7,471.3,76.3,356.2,Medium
1360841,56.0,436.7,426.8,469.0,High
1360842,228.8,442.4,170.5,240.9,Low
1360843,66.8,386.1,280.6,321.8,Low
1360844,137.7,463.6,116.0,164.1,High
1360845,110.1,91.6,484.7,240.5,Low
1360846,193.1,13.5,23.9,206.8,Medium
1360847,183.8,255.9,137.4,430.9,Medium
1360848,298.2,436.3,263.2,233.5,Medium
1360849,31.0,199.4,415.6,183.0,Low
1360850,384.7,487.4,435.3,11.9,Low
1360851,163.0,120.8,206.6,153.8,High
1360852,114.9,364.5,272.9,220.5,Medium
1360853,161.3,326.5,49.9,154.7,High
1360854,231.3,428.8,158.1,295.5,High
1360855,214.0,492.3,23.2,147.7,High
1360856,81.4,322.7,224.1,489.9,Medium
1360857,97.8,399.8,101.2,91.8,High
1360858,17.0,185.7,432.6,392.2,Low
1360859,321.5,311.3,224.2,495.1,Medium
1360860,481.0,85.5,55.7,294.0,Medium
1360861,76.6,275.3,91.7,216.9,Medium
1360862,436.7,145.8,145.8,399.8,Medium
1360863,149.4,222.5,397.5,37.4,Low
1360864,302.3,100.9,221.4,239.0,Medium
1360865,366.7,58.4,306.4,80.5,Low
1360866,411.6,57.2,260.7,130.9,Low
1360867,217.6,449.4,148.7,348.8,Low
1360868,201.8,492.1,63.8,386.7,Medium
1360869,150.2,470.4,308.3,29.2,Low
1360870,55.2,79.6,106.5,376.1,Medium
1360871,308.7,286.4,36.0,11.5,High
1360872,366.8,70.6,79.5,262.1,Low
1360873,159.1,98.0,408.6,36.6,Medium
1360874,153.1,291.0,472.6,119.8,High
1360875,92.4,308.3,349.6,135.1,Medium
1360876,237.6,493.0,76.5,233.8,Low
1360877,394.6,378.6,138.7,492.5,Low
1360878,40.4,480.0,193.6,37.6,High
1360879,177.7,34.5,437.1,121.0,High
1360880,86.8,346.4,432.7,197.4,Low
1360881,236.7,,178.9,373.1,Low
1360882,428.7,265.8,128.4,311.2,Low
1360883,109.8,300.9,208.7,254.0,High
1360884,94.7,184.4,348.1,22.2,High
1360885,429.3,448.0,345.4,299.7,High
1360886,193.2,330.0,172.9,259.3,High
1360887,248.8,187.0,281.2,35.7,High
1360888,139.7,140.0,459.1,24.4,Low
1360889,261.2,408.0,93.0,324.4,Medium
1360890,47.2,489.0,50.4,466.1,High
1360891,225.8,442.0,177.1,214.3,Medium
1360892,351.9,33.3,407.4,460.8,Low
1360893,311.7,435.1,77.2,195.7,Medium
1360894,96.5,479.4,441.7,86.5,Low
1360895,358.3,369.4,299.2,390.9,High
1360896,146.4,365.5,487.4,163.7,Medium
1360897,454.8,207.2,296.7,487.8,High
1360898,41.6,296.9,219.7,13.2,High
1360899,418.0,279.0,446.3,257.4,Medium
1360900,451.2,388.5,143.2,337.4,Medium
1360901,217.6,290.8,318.7,335.7,Medium
1360902,350.6,486.7,360.6,425.9,Medium
1360903,205.8,51.3,468.8,134.5,High
1360904,257.9,219.1,409.3,398.6,Low
1360905,347.7,189.9,180.7,464.7,Low
1360906,482.6,301.4,456.8,134.0,Medium
1360907,301.1,142.2,273.5,454.5,Low
1360908,208.3,221.7,74.3,413.6,Medium
1360909,68.1,259.0,118.6,380.4,High
1360910,472.4,135.0,135.3,71.4,Medium
1360911,156.9,115.1,87.0,70.5,Medium
1360912,344.6,389.1,234.3,141.1,High
1360913,143.6,245.1,163.2,223.9,Low
1360914,144.1,145.7,196.3,430.6,Medium
1360915,141.8,54.7,396.2,209.8,High
1360916,69.4,270.5,325.2,386.5,Medium
1360917,18.7,327.9,81.0,131.4,Medium
1360918,401.5,23.3,264.2,342.9,High
1360919,202.0,375.0,437.2,168.4,High
1360920,318.4,73.7,466.4,92.0,Low
1360921,384.4,257.1,452.1,292.9,Low
1360922,83.0,188.8,361.6,165.8,Low
1360923,113.6,221.3,402.9,185.8,High
1360924,29.2,307.3,307.5,238.9,Low
1360925,20.3,44.5,398.7,150.9,Low
1360926,276.4,186.6,480.8,368.2,Low
1360927,381.0,166.3,170.7,251.9,High
1360928,98.7,413.6,110.0,275.3,High
1360929,180.0,102.7,450.5,329.1,High
1360930,402.9,337.7,351.8,404.4,Medium
1360931,261.9,117.9,54.6,48.0,High
1360932,368.1,401.0,298.0,435.7,High
1360933,135.0,119.9,166.1,150.4,Low
1360934,114.7,76.5,420.6,54.8,Low
1360935,182.8,372.5,255.4,75.5,High
1360936,443.1,216.5,237.5,18.7,High
1360937,93.9,330.6,414.8,443.3,Low
1360938,380.4,233.1,387.2,394.6,Medium
1360939,104.1,84.9,12.0,273.2,Low
1360940,404.7,442.2,239.1,169.4,Medium
1360941,298.9,126.3,417.4,172.3,Low
1360942,225.4,495.4,302.2,425.7,Low
1360943,422.8,27.2,261.0,476.2,High
1360944,148.6,287.8,46.3,197.4,Low
1360945,406.7,379.1,362.5,348.8,Medium
1360946,497.8,81.3,236.4,13.2,High
1360947,335.9,133.8,59.2,428.0,Low
1360948,309.2,250.4,286.1,326.7,High
1360949,355.7,222.7,221.5,483.9,Medium
1360950,248.9,13.3,84.0,470.7,Medium
1360951,294.5,169.1,26.6,455.4,Low
1360952,422.4,11.8,419.3,70.0,Low
1360953,470.5,259.3,440.0,333.5,Low
1360954,401.3,419.7,413.3,344.6,Low
1360955,467.0,467.1,311.8,109.2,High
1360956,462.3,329.4,107.7,267.5,High
1360957,187.7,85.9,186.5,441.7,Medium
1360958,361.5,289.9,467.8,142.8,High
1360959,120.6,10.9,197.2,313.0,Low
1360960,486.6,258.1,319.3,291.9,Low
1360961,313.4,338.6,394.5,376.1,High
1360962,190.3,379.5,236.7,28.6,Medium
1360963,198.5,70.3,141.5,473.5,Low
1360964,263.2,119.3,207.7,300.3,Low
1360965,121.9,331.7,429.3,307.1,High
1360966,402.8,161.2,290.1,340.0,High
1360967,219.6,29.0,366.0,61.7,Medium
1360968,68.7,459.4,441.3,361.1,Low
1360969,53.0,282.1,373.0,217.1,Low
1360970,147.1,211.3,360.1,179.2,High
1360971,122.7,20.6,14.8,57.7,High
1360972,102.1,259.4,318.4,456.5,Low
1360973,410.4,358.2,250.6,110.1,High
1360974,113.8,93.6,232.4,136.8,Low
1360975,99.4,266.1,25.4,172.6,High
1360976,361.5,238.0,318.2,204.5,High
1360977,305.1,113.9,67.7,228.1,Low
1360978,402.0,329.9,12.2,130.6,Low
1360979,37.2,182.8,280.0,87.5,High
1360980,85.4,117.0,155.6,380.3,High
1360981,29.5,34.9,252.4,29.1,Medium
1360982,233.2,12.0,470.5,204.5,Low
1360983,464.6,47.5,198.3,400.1,Medium
1360984,392.6,273.6,195.9,416.5,High
1360985,328.6,474.5,17.1,462.7,Low
1360986,51.1,118.4,235.1,472.6,Low
1360987,114.4,153.9,133.7,88.7,Medium
1360988,181.9,96.3,345.3,140.9,Medium
1360989,402.1,487.0,269.4,210.4,Low
1360990,117.9,123.2,498.7,281.8,Low
1360991,112.0,77.2,114.1,481.9,High
1360992,285.9,291.6,342.5,36.0,High
1360993,396.8,429.0,275.7,308.3,Low
1360994,412.9,47.2,51.9,361.4,Medium
1360995,158.2,417.0,341.1,332.0,Medium
1360996,343.2,196.3,457.3,335.1,Medium
1360997,313.4,48.5,426.4,127.9,Medium
1360998,94.8,100.6,194.8,392.2,Low
1360999,12.8,470.0,228.9,179.0,High
1361000,176.9,309.9,111.2,292.6,High
