EmployeeID,ExpYears,Department,Gender,EducationLevel,Salary
1280643,58.1,Support,F,172.8,95.7
1280644,51.8,HR,F,274.0,494.6
1280645,25.3,Engineering,M,283.1,63.1
1280646,286.5,HR,M,135.5,213.8
1280647,445.7,Engineering,F,29.2,262.6
1280648,277.5,HR,F,489.0,480.8
1280649,356.0,Sales,F,153.1,347.1
1280650,394.1,Support,M,337.5,417.8
1280651,225.7,Sales,F,235.0,258.7
1280652,365.2,Sales,F,395.1,414.4
1280653,393.0,HR,F,347.6,200.0
1280654,119.7,HR,F,71.7,395.4
1280655,457.0,Sales,M,26.5,161.1
1280656,346.9,Sales,M,384.2,272.9
1280657,84.8,HR,F,97.0,102.5
1280658,121.3,Support,M,118.2,407.5
1280659,414.2,Sales,F,203.2,348.6
1280660,106.1,Support,F,481.3,70.6
1280661,227.8,HR,F,390.8,416.3
1280662,25.2,HR,M,420.1,356.8
1280663,230.1,HR,M,477.1,197.8
1280664,275.9,Sales,F,434.7,408.8
1280665,170.3,Sales,M,490.2,261.8
1280666,235.8,HR,M,127.4,388.6
1280667,263.6,HR,F,89.7,245.3
1280668,189.8,Engineering,F,160.1,132.9
1280669,129.2,HR,F,413.2,26.2
1280670,348.6,Engineering,M,261.8,176.3
1280671,339.4,HR,M,377.6,219.0
1280672,305.7,Engineering,M,412.8,383.7
1280673,120.7,Engineering,F,335.5,135.3
1280674,399.9,Sales,M,182.6,470.6
1280675,150.0,Engineering,M,168.5,492.1
1280676,62.1,Support,F,68.8,10.3
1280677,417.7,HR,M,360.5,426.5
1280678,434.6,Support,F,212.8,425.5
1280679,33.8,HR,F,187.0,62.4
1280680,164.5,HR,F,76.8,330.4
1280681,54.2,Sales,M,80.5,45.2
1280682,399.7,Engineering,M,187.5,312.4
1280683,326.8,Engineering,F,371.9,88.8
1280684,25.1,Engineering,M,435.2,156.8
1280685,343.2,Engineering,M,296.2,40.8
1280686,46.4,HR,F,194.3,49.0
1280687,378.7,HR,M,86.3,190.3
1280688,151.7,Sales,F,440.9,213.4
1280689,241.6,HR,F,355.5,446.9
1280690,338.1,Engineering,M,457.1,268.1
1280691,130.4,Engineering,F,72.2,125.9
1280692,104.1,Sales,M,37.8,433.5
1280693,26.5,Engineering,F,114.4,371.7
1280694,18.0,Support,F,459.7,196.9
1280695,92.6,Sales,M,494.0,
1280696,448.8,Sales,M,486.0,83.2
1280697,254.4,Sales,M,181.5,234.7
1280698,25.1,Engineering,F,145.4,50.3
1280699,130.5,Sales,M,475.2,66.5
1280700,371.6,HR,F,134.3,367.0
1280701,170.2,Sales,M,339.5,12.7
1280702,214.3,HR,F,370.6,55.8
1280703,312.9,HR,F,61.7,101.1
1280704,274.7,Sales,F,70.1,399.4
1280705,367.8,HR,M,489.1,410.8
1280706,365.4,Engineering,M,66.3,262.6
1280707,450.1,Sales,F,64.9,350.0
1280708,125.9,Engineering,M,11.9,269.5
1280709,244.4,Sales,F,133.3,134.3
1280710,287.9,Support,M,225.8,365.2
1280711,390.6,HR,M,125.4,176.1
1280712,338.3,Sales,M,446.1,351.0
1280713,39.0,HR,F,218.1,192.1
1280714,32.4,Support,M,442.9,77.4
1280715,427.9,Engineering,M,476.9,430.9
1280716,436.7,Engineering,M,385.9,496.2
1280717,145.5,Sales,M,485.3,288.1
1280718,196.5,Support,F,452.2,446.4
1280719,230.2,HR,M,120.1,160.6
1280720,467.8,HR,F,362.5,131.2
1280721,500.0,Support,M,128.8,425.2
1280722,395.8,Support,M,47.7,406.9
1280723,463.0,Support,F,270.6,243.2
1280724,174.3,Support,M,14.7,17.2
1280725,73.6,Engineering,M,131.1,426.6
1280726,367.4,HR,F,232.0,
1280727,222.7,Engineering,F,203.2,130.6
1280728,33.4,Sales,M,286.0,328.8
1280729,237.7,Sales,M,161.2,124.8
1280730,310.2,HR,M,266.9,95.9
1280731,107.2,HR,F,112.6,441.7
1280732,100.6,Sales,M,262.9,375.3
1280733,258.5,Sales,F,166.4,445.1
1280734,391.2,Support,F,181.1,315.9
1280735,365.5,Sales,M,235.7,84.0
1280736,161.3,Engineering,F,407.6,458.1
1280737,496.1,Sales,M,342.9,345.0
1280738,328.8,Sales,M,80.9,255.8
1280739,32.5,Support,M,285.3,146.5
1280740,295.8,Support,M,290.2,434.9
1280741,265.3,Engineering,F,204.2,282.0
1280742,374.4,Engineering,M,188.7,498.0
1280743,374.1,Engineering,F,262.2,118.2
1280744,202.7,HR,M,400.9,14.8
1280745,448.0,HR,F,167.9,56.7
1280746,172.3,Support,M,477.3,44.1
1280747,333.8,HR,F,211.9,138.8
1280748,76.2,HR,M,103.1,280.7
1280749,262.9,Sales,M,349.9,184.1
1280750,10.1,HR,F,440.8,175.1
1280751,53.5,Engineering,F,291.3,34.1
1280752,268.3,Engineering,F,331.1,248.5
1280753,352.3,Engineering,M,467.9,81.6
1280754,381.9,Engineering,F,382.2,236.2
1280755,105.4,Support,F,280.7,103.4
1280756,431.4,Support,M,398.4,274.6
1280757,20.8,Support,M,55.2,68.3
1280758,89.9,Engineering,M,35.3,238.8
1280759,491.3,Engineering,M,41.4,
1280760,353.7,Support,F,364.2,491.7
1280761,165.1,Sales,F,135.6,193.6
1280762,438.4,HR,M,251.7,425.4
1280763,487.2,Support,F,460.5,203.1
1280764,393.6,Support,F,46.5,392.1
1280765,82.2,Sales,M,381.5,307.2
1280766,396.2,Sales,F,483.6,214.5
1280767,421.7,HR,F,438.8,368.6
1280768,252.5,Support,M,156.2,77.3
1280769,406.4,Sales,F,240.5,317.4
1280770,107.9,HR,M,92.2,394.7
1280771,155.8,Engineering,F,432.3,320.6
1280772,285.1,Support,F,420.3,68.8
1280773,199.2,Engineering,M,43.7,486.7
1280774,311.1,Support,F,272.3,179.7
1280775,11.0,Engineering,M,266.4,271.1
1280776,363.3,Sales,M,183.7,412.9
1280777,252.8,Engineering,M,222.1,331.6
1280778,231.4,Support,M,480.3,467.7
1280779,407.1,Engineering,F,79.9,95.6
1280780,251.1,HR,F,52.5,229.4
1280781,23.6,Sales,F,74.2,249.6
1280782,290.3,Sales,F,445.8,40.1
1280783,446.8,Sales,M,398.2,134.6
1280784,46.9,Sales,F,224.6,365.5
1280785,109.3,Sales,M,135.9,201.4
1280786,448.2,Support,F,461.5,117.3
1280787,125.2,Sales,F,218.0,20.9
1280788,425.6,Support,F,458.7,311.6
1280789,329.9,HR,F,306.2,251.8
1280790,195.6,Support,F,52.4,200.1
1280791,454.0,Engineering,F,479.2,444.2
1280792,216.8,Support,F,244.1,368.8
1280793,333.8,Sales,M,497.8,484.4
1280794,384.2,Support,M,371.8,301.9
1280795,353.9,HR,F,109.6,92.0
1280796,44.3,Engineering,F,410.8,228.1
1280797,78.2,Support,M,196.0,409.1
1280798,230.1,HR,F,106.4,390.3
1280799,312.0,HR,F,263.6,339.4
1280800,309.8,HR,F,324.0,364.1
1280801,16.0,Support,M,298.2,467.3
1280802,63.0,Engineering,M,209.9,492.8
1280803,279.8,Support,M,128.9,268.8
1280804,53.4,HR,F,160.0,390.3
1280805,312.7,Engineering,M,227.7,155.2
1280806,420.6,Support,F,479.0,41.9
1280807,129.0,Support,M,407.4,317.4
1280808,425.2,Sales,F,161.2,475.0
1280809,63.8,HR,F,426.4,493.6
1280810,25.9,HR,F,51.5,201.7
1280811,265.2,Engineering,F,314.3,125.1
1280812,347.7,HR,F,62.9,30.9
1280813,464.3,Sales,F,336.9,285.6
1280814,343.1,Support,M,463.8,73.8
1280815,69.6,HR,M,399.8,427.1
1280816,302.4,Sales,M,33.6,445.4
1280817,292.3,Support,F,497.3,424.7
1280818,379.9,Engineering,F,492.9,39.5
1280819,178.8,Sales,F,104.5,97.1
1280820,231.1,Support,M,445.6,209.4
1280821,394.2,Support,F,306.8,329.3
1280822,385.9,Engineering,M,381.2,28.1
1280823,216.5,Engineering,F,295.9,370.0
1280824,95.5,HR,F,220.2,479.8
1280825,75.2,Sales,F,249.6,266.2
1280826,352.3,Sales,F,271.1,172.2
1280827,426.9,Sales,F,319.4,53.7
1280828,51.2,Engineering,M,439.3,104.7
1280829,344.4,Engineering,M,490.1,135.7
1280830,305.7,HR,M,246.2,11.7
1280831,238.8,Sales,F,171.5,438.5
1280832,270.8,Support,F,273.3,444.9
1280833,201.2,Support,M,60.1,37.3
1280834,238.5,Support,F,59.4,410.6
1280835,317.4,HR,M,386.9,184.0
1280836,348.0,Sales,M,182.1,342.3
1280837,56.9,Engineering,F,469.6,269.6
1280838,374.4,HR,F,482.1,107.1
1280839,276.2,Engineering,F,345.3,198.4
1280840,73.9,Engineering,F,325.0,179.7
1280841,312.1,Support,M,481.0,70.4
1280842,108.8,Support,F,147.3,499.1
1280843,227.2,Support,M,450.0,442.5
1280844,43.7,Engineering,M,88.6,473.1
1280845,452.5,Support,F,192.9,
1280846,149.1,Support,F,335.7,108.9
1280847,189.9,HR,M,157.3,454.0
1280848,384.1,Sales,F,356.2,102.6
1280849,26.6,Sales,F,496.7,243.3
1280850,85.1,Engineering,F,268.3,41.5
1280851,393.7,HR,M,246.1,138.5
1280852,49.0,Sales,M,101.2,334.0
1280853,39.0,Sales,F,256.6,425.8
1280854,276.2,Sales,M,244.8,196.9
1280855,265.9,Sales,M,445.0,203.4
1280856,309.3,Engineering,M,321.2,225.5
1280857,279.0,Sales,M,492.2,177.2
1280858,342.6,HR,M,266.9,353.1
1280859,445.7,HR,M,186.9,469.3
1280860,58.3,Engineering,F,101.9,401.9
1280861,271.6,HR,F,348.9,237.2
1280862,405.8,HR,F,306.3,425.9
1280863,342.1,Engineering,F,270.4,301.5
1280864,26.2,Sales,F,429.9,395.6
1280865,420.7,HR,M,189.1,288.0
1280866,327.4,Support,F,301.9,440.0
1280867,12.3,Support,F,45.4,286.6
1280868,195.0,Support,F,405.2,305.1
1280869,202.7,Sales,M,261.1,56.2
1280870,425.6,HR,F,359.8,29.9
1280871,472.0,Sales,F,316.3,417.0
1280872,138.5,Engineering,F,205.5,182.2
1280873,342.4,HR,M,131.0,130.6
1280874,200.0,HR,M,293.5,449.6
1280875,347.7,Engineering,M,434.0,346.9
1280876,169.8,Sales,F,40.8,96.5
1280877,153.6,Support,M,189.3,
1280878,410.2,Engineering,M,109.5,278.4
1280879,348.0,Engineering,F,367.7,45.9
1280880,33.8,HR,F,383.1,456.3
1280881,381.1,Support,M,332.6,271.8
1280882,448.0,Sales,F,446.9,428.3
1280883,422.2,Engineering,M,122.0,27.6
1280884,448.4,Engineering,F,44.5,192.4
1280885,265.8,Engineering,F,133.3,175.4
1280886,186.4,Support,F,186.2,469.7
1280887,25.6,Sales,M,10.4,462.5
1280888,142.5,Sales,M,423.1,200.2
1280889,163.6,Sales,M,216.6,36.8
1280890,350.4,Engineering,F,472.6,379.7
1280891,50.6,HR,F,147.1,489.8
1280892,249.6,Sales,M,181.6,264.6
1280893,464.5,HR,F,185.4,256.0
1280894,142.2,Support,M,279.8,115.5
1280895,128.2,HR,F,326.2,150.7
1280896,170.3,Engineering,M,273.1,447.8
1280897,252.7,Sales,M,116.8,277.1
1280898,278.3,Engineering,F,151.9,408.2
1280899,222.9,HR,F,61.9,23.9
1280900,293.4,Engineering,M,78.7,421.2
1280901,282.3,HR,F,299.8,408.9
1280902,246.6,Support,M,271.9,303.8
1280903,390.3,Sales,F,116.5,206.3
1280904,97.1,Support,M,386.6,116.8
1280905,20.3,Support,F,483.1,212.0
1280906,207.1,Engineering,F,393.0,269.3
1280907,289.2,Support,F,239.1,215.3
1280908,432.0,Sales,M,54.2,283.3
1280909,209.7,HR,M,365.8,195.5
1280910,320.6,HR,F,199.4,377.9
1280911,188.9,Sales,M,147.7,476.5
1280912,445.9,Engineering,F,159.9,434.4
1280913,46.2,HR,F,323.7,489.0
1280914,119.8,HR,F,301.6,302.6
1280915,414.1,Support,M,269.7,312.4
1280916,294.5,Sales,F,102.8,350.6
1280917,411.5,Support,M,352.6,31.6
1280918,80.0,Sales,M,340.3,411.8
1280919,276.4,Engineering,F,165.3,147.5
1280920,27.2,Support,M,304.2,362.9
1280921,27.7,Sales,M,293.8,201.8
1280922,244.9,Sales,F,462.1,327.4
1280923,259.7,Engineering,F,92.4,476.3
1280924,34.8,HR,F,33.8,40.8
1280925,20.3,Engineering,F,152.4,152.6
1280926,329.7,Sales,M,263.4,270.2
1280927,121.8,Sales,M,59.4,490.3
1280928,448.5,Support,M,418.5,198.2
1280929,271.0,HR,F,205.0,472.8
1280930,417.0,Engineering,F,199.5,299.6
1280931,41.2,Support,M,111.6,85.1
1280932,184.3,Sales,M,441.4,122.1
1280933,25.7,Sales,M,69.4,309.3
1280934,254.5,Sales,M,308.2,32.6
1280935,459.9,Support,F,156.0,17.5
1280936,56.0,Sales,M,48.6,248.1
1280937,50.6,Support,F,72.6,145.3
1280938,68.3,Support,F,308.5,216.2
1280939,151.8,Support,F,328.4,86.3
1280940,318.9,Sales,F,432.8,446.3
1280941,18.0,Sales,F,127.3,357.5
1280942,371.6,Engineering,F,379.8,404.6
1280943,320.2,HR,F,249.7,421.2
1280944,463.3,Sales,M,215.0,414.4
1280945,420.3,HR,M,13.6,343.2
1280946,192.6,HR,F,278.5,87.7
1280947,120.4,HR,F,10.4,103.8
1280948,134.9,HR,F,259.6,364.2
1280949,75.1,HR,F,108.7,333.4
1280950,244.3,HR,M,254.2,68.0
1280951,461.5,Engineering,F,390.4,484.7
1280952,262.8,HR,F,48.0,182.1
1280953,66.8,Sales,M,301.1,379.1
1280954,288.0,Support,F,293.6,
1280955,119.9,HR,M,96.4,407.7
1280956,349.8,Support,M,280.5,100.9
1280957,151.0,HR,F,446.1,325.5
1280958,409.7,Sales,F,311.1,102.4
1280959,209.3,Sales,F,254.5,25.6
1280960,283.5,Sales,F,217.4,342.0
1280961,404.3,Engineering,M,123.0,118.3
1280962,376.1,Engineering,F,258.4,91.5
1280963,367.5,HR,M,157.7,126.8
1280964,51.7,HR,M,73.1,359.9
1280965,40.7,Sales,F,229.5,129.3
1280966,39.5,Engineering,M,301.3,420.8
1280967,272.8,Support,F,248.0,420.5
1280968,393.2,Engineering,F,415.8,494.8
1280969,415.4,Sales,F,445.9,449.8
1280970,141.1,Engineering,M,431.6,136.8
1280971,426.7,HR,M,328.1,83.6
1280972,474.3,Engineering,M,105.7,474.3
1280973,349.5,Support,M,367.0,254.7
1280974,376.8,Support,M,479.2,492.0
1280975,247.9,HR,M,253.9,369.0
1280976,450.9,Sales,F,13.5,194.8
1280977,445.2,HR,F,408.8,422.1
1280978,176.6,Support,F,103.5,12.2
1280979,247.8,HR,F,297.1,53.0
1280980,210.9,Sales,M,51.8,260.8
1280981,372.3,HR,M,248.7,319.1
1280982,328.6,Sales,F,493.7,114.8
1280983,117.1,HR,M,226.2,125.1
1280984,112.4,Sales,F,205.7,204.7
1280985,395.8,HR,F,99.0,248.3
1280986,86.6,Sales,M,235.9,485.5
1280987,388.6,Support,F,481.2,301.1
1280988,146.2,Engineering,F,41.3,202.0
1280989,470.0,HR,M,398.7,306.7
1280990,62.4,Support,F,294.8,133.6
1280991,287.6,HR,F,246.9,85.9
1280992,257.9,HR,M,130.3,294.5
1280993,325.0,Engineering,M,314.6,243.2
1280994,415.9,Engineering,F,12.8,28.6
1280995,337.7,HR,M,274.4,132.5
1280996,464.6,Sales,F,226.3,300.0
1280997,443.4,Support,M,26.4,287.0
1280998,327.0,Engineering,F,288.3,95.4
1280999,100.6,Support,M,411.9,25.6
1281000,333.5,Support,F,255.1,25.2
