DayID,AQI,PM25_Density,Temperature,RespiratoryAdmissions,RiskLevel
1060608,491.8,86.5,490.8,97.5,Medium
1060609,484.6,284.4,264.1,107.0,Low
1060610,267.0,189.9,62.2,374.7,High
1060611,211.8,104.9,211.3,266.2,Medium
1060612,485.3,470.8,460.4,348.2,Low
1060613,398.3,66.4,310.3,178.2,Medium
1060614,158.0,102.1,282.5,246.1,High
1060615,341.9,247.3,380.0,23.0,Medium
1060616,440.5,103.5,478.0,331.1,Medium
1060617,290.5,474.0,242.3,492.1,Low
1060618,171.0,266.8,23.9,384.8,Low
1060619,189.8,446.4,323.4,74.4,High
1060620,462.0,180.2,66.8,263.3,Medium
1060621,273.1,25.7,323.5,18.1,Low
1060622,164.4,205.9,40.9,311.5,Low
1060623,317.5,415.2,288.8,81.4,Medium
1060624,489.3,88.0,390.2,465.2,Low
1060625,255.4,389.4,249.9,313.9,Medium
1060626,44.3,91.4,293.8,407.2,Medium
1060627,299.3,366.6,136.9,64.1,High
1060628,233.3,400.4,191.4,18.0,High
1060629,423.9,480.4,469.9,230.1,Low
1060630,419.2,136.0,432.1,433.8,Medium
1060631,288.8,52.0,486.2,346.6,High
1060632,34.8,105.4,142.7,484.6,High
1060633,495.3,264.6,17.0,266.7,Low
1060634,152.2,148.0,65.6,363.1,Low
1060635,51.6,37.1,254.1,471.2,Low
1060636,98.9,55.2,178.5,73.3,Low
1060637,321.5,,146.0,463.0,Low
1060638,321.5,87.5,138.1,36.0,High
1060639,89.9,18.2,265.0,297.1,Medium
1060640,426.4,462.1,23.8,418.1,Low
1060641,325.7,193.2,21.1,297.3,Low
1060642,102.4,340.9,242.0,292.4,Low
1060643,114.6,346.8,266.2,415.4,Medium
1060644,415.2,447.3,248.7,78.2,Medium
1060645,378.4,246.7,458.5,443.6,Low
1060646,48.7,466.3,155.8,404.5,High
1060647,340.4,475.2,47.3,171.2,High
1060648,247.1,455.0,288.5,339.2,Low
1060649,245.9,492.0,176.8,250.6,Medium
1060650,290.2,326.3,317.4,199.5,Medium
1060651,485.7,142.5,96.4,223.6,Low
1060652,14.6,204.4,223.8,273.6,Low
1060653,266.8,130.0,383.6,72.3,Medium
1060654,329.4,375.1,139.3,405.2,Medium
1060655,281.8,304.7,264.0,19.9,High
1060656,307.9,212.8,279.8,202.9,Medium
1060657,325.5,173.9,361.7,232.2,High
1060658,256.2,39.2,299.0,224.7,Medium
1060659,178.9,357.5,342.9,106.2,Low
1060660,458.8,46.6,309.3,486.9,Medium
1060661,343.2,387.7,348.1,257.8,High
1060662,187.8,450.9,353.4,274.4,High
1060663,10.2,122.4,327.5,188.4,Low
1060664,373.9,18.6,252.5,287.5,Medium
1060665,150.4,327.2,373.6,199.5,High
1060666,123.7,403.7,47.7,177.1,High
1060667,493.6,121.1,102.2,90.9,High
1060668,430.6,258.9,313.4,371.0,High
1060669,284.9,125.6,363.3,114.0,High
1060670,436.0,278.7,367.8,349.1,Medium
1060671,434.8,360.4,99.8,52.8,Low
1060672,329.7,142.5,486.8,156.9,High
1060673,372.6,287.2,97.5,288.4,Low
1060674,384.1,193.1,347.3,293.4,High
1060675,111.7,332.8,323.7,276.0,High
1060676,66.6,14.2,409.5,178.0,Medium
1060677,126.9,116.8,120.2,117.9,Medium
1060678,81.6,29.7,392.6,101.2,High
1060679,37.5,487.3,290.5,117.6,High
1060680,114.4,302.7,316.7,337.2,Low
1060681,89.3,135.8,169.2,49.9,Medium
1060682,427.4,412.4,399.3,268.6,High
1060683,312.8,195.0,80.8,300.1,Medium
1060684,159.9,252.6,252.7,44.9,Low
1060685,437.0,298.4,415.2,208.3,High
1060686,433.9,187.7,404.9,11.6,Medium
1060687,102.9,251.9,402.7,36.9,Low
1060688,236.6,31.4,211.5,61.5,Medium
1060689,413.7,319.4,499.7,126.7,Medium
1060690,146.3,241.8,313.5,365.0,Medium
1060691,384.3,285.8,132.2,475.9,Medium
1060692,193.3,179.9,96.0,476.2,Low
1060693,39.3,,419.9,305.5,Medium
1060694,65.2,432.7,423.9,77.0,High
1060695,386.9,114.5,180.0,348.1,Low
1060696,151.8,24.3,45.7,434.5,High
1060697,241.0,229.1,322.5,386.2,Low
1060698,68.7,458.8,304.1,301.2,Low
1060699,150.7,339.0,384.7,39.4,Low
1060700,94.2,166.1,62.0,236.0,Medium
1060701,426.1,497.2,444.9,406.7,Medium
1060702,363.7,372.5,285.6,126.7,Medium
1060703,497.0,211.6,332.5,232.6,High
1060704,250.6,423.4,388.0,437.0,Medium
1060705,411.7,147.2,61.1,147.3,High
1060706,436.8,479.7,407.2,27.9,Low
1060707,370.6,485.1,437.3,441.3,Low
1060708,295.6,222.7,142.3,356.5,High
1060709,134.8,232.0,296.5,115.7,Low
1060710,465.2,,392.0,351.7,Medium
1060711,30.6,23.1,428.2,274.5,Medium
1060712,198.9,33.0,88.5,153.1,Low
1060713,241.8,294.9,179.1,347.4,Low
1060714,216.3,215.0,378.8,389.6,High
1060715,425.7,153.5,155.8,195.0,Low
1060716,496.2,434.2,59.1,74.8,High
1060717,119.6,477.3,190.5,14.5,Low
1060718,309.4,113.1,432.2,433.3,Medium
1060719,146.1,355.4,45.6,404.7,Medium
1060720,478.2,93.5,291.8,303.5,High
1060721,64.4,432.6,257.2,40.9,Low
1060722,155.0,296.5,11.1,171.6,High
1060723,164.6,476.3,38.0,42.6,Medium
1060724,360.6,200.1,337.3,116.8,Low
1060725,437.9,243.5,155.0,108.6,Medium
1060726,291.1,311.4,89.8,478.2,High
1060727,181.8,489.5,66.4,332.8,High
1060728,238.0,471.9,247.1,392.9,Medium
1060729,411.5,265.0,393.4,129.4,Low
1060730,474.9,292.8,429.6,63.5,High
1060731,139.6,251.2,211.2,32.7,Low
1060732,70.6,481.0,343.9,271.1,High
1060733,404.0,231.0,268.6,248.3,High
1060734,159.1,307.5,477.2,129.3,Low
1060735,388.3,108.2,175.7,191.4,Medium
1060736,258.8,471.1,114.4,460.4,High
1060737,112.7,431.1,309.0,311.2,Medium
1060738,363.3,217.4,487.3,438.6,High
1060739,486.9,72.4,268.8,435.5,Low
1060740,261.6,424.0,289.6,96.9,Low
1060741,36.7,395.6,282.8,47.6,High
1060742,441.1,24.8,494.3,104.0,Low
1060743,72.1,462.7,210.4,74.3,Low
1060744,215.1,245.3,166.6,31.2,Low
1060745,338.2,382.7,424.4,253.6,Medium
1060746,236.3,76.7,77.8,356.3,Low
1060747,303.3,155.3,358.0,308.3,Low
1060748,414.5,268.5,287.9,358.7,Low
1060749,55.5,358.1,269.7,384.9,Low
1060750,389.5,288.8,327.5,208.1,High
1060751,102.1,478.1,208.0,272.0,Medium
1060752,498.0,380.7,487.4,457.6,Medium
1060753,85.5,318.7,302.8,427.7,Low
1060754,352.9,129.5,365.2,356.7,High
1060755,72.8,142.8,50.0,495.5,High
1060756,374.0,482.2,112.9,191.0,High
1060757,108.2,476.7,392.8,333.9,Low
1060758,409.0,103.5,255.4,251.5,High
1060759,82.8,28.5,291.2,478.7,High
1060760,82.8,194.1,261.7,419.6,Low
1060761,396.4,46.1,299.9,492.2,Medium
1060762,56.3,35.6,10.2,180.4,Medium
1060763,356.5,380.1,24.0,101.9,Medium
1060764,74.4,242.4,365.9,241.1,Low
1060765,498.3,218.6,344.6,52.7,Low
1060766,42.7,295.3,93.9,233.0,Low
1060767,428.5,69.5,278.8,20.1,High
1060768,160.7,141.0,290.3,282.7,Medium
1060769,458.2,457.1,351.8,375.7,Medium
1060770,175.3,106.4,485.1,297.5,High
1060771,460.7,409.9,284.9,425.2,Low
1060772,482.0,79.6,334.8,143.8,Low
1060773,12.5,401.1,339.6,288.3,Medium
1060774,108.3,345.1,281.1,435.2,High
1060775,444.4,63.0,19.3,296.2,Medium
1060776,189.0,240.8,387.6,86.2,Low
1060777,39.1,47.3,489.4,51.4,High
1060778,478.9,110.2,11.4,199.7,Low
1060779,63.9,162.2,156.2,181.5,Medium
1060780,259.1,210.6,70.8,14.5,Low
1060781,134.3,209.3,148.7,453.8,High
1060782,70.8,275.8,449.6,144.9,High
1060783,331.4,339.8,70.3,460.2,Medium
1060784,363.9,326.1,317.7,73.3,High
1060785,295.9,139.0,166.5,447.2,Medium
1060786,158.5,194.6,86.7,36.0,Low
1060787,285.0,397.5,288.2,26.3,High
1060788,361.6,156.0,232.3,100.7,Low
1060789,459.9,122.6,365.1,98.0,High
1060790,39.1,363.1,165.6,436.8,High
1060791,425.7,62.1,102.4,316.2,Medium
1060792,111.6,143.0,460.4,252.7,Low
1060793,256.4,309.7,465.3,33.0,High
1060794,13.6,95.3,285.3,339.5,Medium
1060795,88.0,65.3,196.0,66.0,High
1060796,335.4,316.1,194.9,40.6,Medium
1060797,344.3,83.3,294.2,336.8,Low
1060798,71.2,236.5,488.3,137.4,High
1060799,218.0,69.5,52.9,35.7,High
1060800,22.6,233.2,415.6,182.0,Low
1060801,325.2,485.6,339.4,183.5,Medium
1060802,441.9,203.9,62.1,138.8,Medium
1060803,26.5,495.8,273.9,182.2,High
1060804,76.3,423.0,133.7,236.7,High
1060805,290.4,157.4,416.2,24.1,High
1060806,55.3,102.3,42.2,47.9,Medium
1060807,56.7,374.1,78.6,316.3,Medium
1060808,123.7,154.9,481.2,356.1,Medium
1060809,12.8,451.9,441.8,174.4,Low
1060810,312.5,105.7,211.9,108.1,High
1060811,211.5,473.4,137.1,395.7,High
1060812,434.0,158.8,327.7,496.5,Low
1060813,170.5,162.0,51.7,314.5,Medium
1060814,28.9,391.1,400.9,163.9,Medium
1060815,199.7,197.2,383.6,171.6,High
1060816,436.6,299.3,448.1,338.9,Medium
1060817,303.1,225.5,287.4,475.7,High
1060818,209.3,187.2,384.8,355.2,High
1060819,466.1,140.7,412.9,203.2,High
1060820,451.9,490.0,235.0,104.4,High
1060821,236.1,202.3,324.6,462.3,High
1060822,277.1,478.8,431.9,457.9,Low
1060823,308.0,97.0,155.9,114.8,High
1060824,288.6,408.4,305.1,263.7,High
1060825,286.7,,263.9,464.4,High
1060826,197.3,60.5,243.8,394.0,Low
1060827,105.8,420.9,53.8,203.8,Low
1060828,314.6,279.7,148.1,11.6,Low
1060829,180.2,,198.2,350.7,Low
1060830,51.4,279.5,359.5,290.8,Low
1060831,243.1,225.2,241.1,111.7,Medium
1060832,31.5,83.6,231.4,65.4,Low
1060833,430.8,302.3,479.5,190.9,Medium
1060834,354.5,163.8,282.1,115.5,Low
1060835,350.0,116.7,276.3,30.5,Medium
1060836,124.8,159.6,323.9,26.4,Medium
1060837,252.7,93.7,118.1,265.4,Medium
1060838,275.5,210.4,382.4,311.7,Medium
1060839,453.8,397.5,238.3,115.1,Low
1060840,242.8,236.6,13.3,250.2,Low
1060841,391.9,304.1,328.7,147.3,Medium
1060842,215.0,452.3,353.4,265.6,Medium
1060843,325.0,495.8,360.5,279.4,High
1060844,294.6,263.8,486.0,19.8,High
1060845,59.3,60.1,270.5,297.0,Medium
1060846,306.6,315.0,274.3,58.9,Low
1060847,477.7,494.7,181.8,448.1,High
1060848,177.0,434.1,248.7,215.4,Medium
1060849,192.7,173.4,426.4,419.5,High
1060850,413.6,76.8,412.3,339.6,Medium
1060851,161.0,96.9,488.2,211.8,High
1060852,334.3,87.6,55.5,223.2,Medium
1060853,277.8,284.0,371.5,186.0,High
1060854,37.7,407.3,171.0,445.9,High
1060855,185.1,388.3,277.7,478.4,Medium
1060856,44.2,102.2,337.7,261.5,High
1060857,71.8,291.0,276.4,300.0,Medium
1060858,158.1,498.8,398.2,159.7,Low
1060859,350.3,163.5,115.7,219.4,Low
1060860,22.2,110.3,182.6,395.5,High
1060861,214.3,24.0,34.0,231.2,High
1060862,182.9,308.8,363.3,360.1,Low
1060863,149.5,305.3,475.2,244.1,High
1060864,303.0,139.3,124.6,65.0,Medium
1060865,470.4,308.0,51.2,44.3,High
1060866,412.8,55.9,448.3,477.4,Medium
1060867,298.7,380.3,66.8,484.5,Medium
1060868,402.2,461.0,484.1,95.9,Medium
1060869,189.9,462.2,443.5,184.7,Low
1060870,120.9,211.6,430.6,497.9,High
1060871,155.4,210.9,440.3,452.7,High
1060872,36.9,21.4,471.5,213.2,Low
1060873,44.9,374.1,72.0,362.6,Low
1060874,351.9,368.4,317.2,288.6,Low
1060875,120.6,39.3,249.4,337.0,Low
1060876,66.1,276.3,288.8,345.0,Medium
1060877,198.4,285.9,375.7,486.2,High
1060878,10.5,289.8,273.9,238.5,High
1060879,147.4,34.5,204.0,92.2,Low
1060880,454.9,494.8,87.7,474.6,High
1060881,41.2,190.1,110.0,105.8,Medium
1060882,38.9,380.5,27.8,482.4,Low
1060883,234.9,191.1,355.5,125.1,Low
1060884,158.7,299.3,404.1,428.5,Low
1060885,385.0,185.8,397.6,333.0,Medium
1060886,209.0,186.3,406.6,161.0,Medium
1060887,301.0,293.7,454.9,382.8,Medium
1060888,172.3,41.4,87.8,46.8,High
1060889,212.0,436.5,344.2,322.6,High
1060890,67.5,57.9,376.7,204.3,Low
1060891,237.9,63.5,253.2,246.5,High
1060892,62.1,393.4,55.7,135.1,High
1060893,139.7,249.7,341.9,28.9,High
1060894,422.8,390.4,109.3,265.7,Medium
1060895,475.0,79.0,431.0,172.1,Low
1060896,474.7,51.1,284.1,385.9,Medium
1060897,350.2,280.7,436.8,15.6,Low
1060898,57.0,498.9,278.6,19.5,Medium
1060899,405.8,385.9,484.3,498.2,High
1060900,59.8,250.9,180.2,20.3,High
1060901,244.2,73.6,396.9,408.0,High
1060902,403.4,436.7,59.2,35.1,Low
1060903,473.9,125.4,301.0,335.7,Low
1060904,93.4,483.0,251.8,121.6,Medium
1060905,244.8,378.7,136.0,77.5,High
1060906,190.5,132.2,464.7,164.0,High
1060907,149.7,351.9,445.2,434.1,Low
1060908,200.3,25.9,54.7,169.5,Low
1060909,457.3,291.4,457.9,365.1,Medium
1060910,279.8,208.3,47.2,187.9,High
1060911,268.1,473.3,247.1,398.3,High
1060912,455.6,200.5,65.3,195.9,Medium
1060913,441.6,330.0,406.0,23.4,High
1060914,290.1,298.6,100.4,348.1,Medium
1060915,27.4,496.5,172.0,216.9,Low
1060916,81.0,102.3,215.9,27.4,Low
1060917,411.0,101.5,184.9,449.9,Low
1060918,242.7,126.4,265.2,157.2,Low
1060919,124.0,397.3,280.1,201.2,Low
1060920,188.5,357.4,347.3,36.2,Low
1060921,335.2,207.1,373.0,469.9,High
1060922,165.1,307.9,437.2,478.9,High
1060923,455.2,432.5,295.4,170.5,Low
1060924,340.8,82.0,380.2,162.9,Medium
1060925,218.7,402.8,470.4,125.4,Medium
1060926,287.6,229.9,262.6,188.0,High
1060927,198.2,280.7,418.3,387.4,Low
1060928,48.2,18.9,227.0,331.2,Medium
1060929,25.5,254.9,439.8,148.6,Medium
1060930,92.7,208.7,116.9,425.1,Medium
1060931,197.4,420.6,166.3,101.8,Medium
1060932,251.9,186.4,202.5,183.1,Medium
1060933,179.1,380.4,319.1,58.0,Low
1060934,250.7,429.5,32.1,255.8,High
1060935,478.9,221.5,335.3,307.6,High
1060936,365.0,466.4,164.9,369.9,High
1060937,120.5,19.8,288.1,319.7,Medium
1060938,180.1,143.7,253.4,478.0,Medium
1060939,405.8,450.7,400.1,135.7,Low
1060940,384.5,90.2,423.3,143.3,Medium
1060941,106.6,105.6,345.6,294.7,Low
1060942,415.3,257.0,467.8,282.3,High
1060943,121.8,101.2,442.6,330.7,Medium
1060944,16.5,94.8,62.9,440.5,Low
1060945,339.8,120.2,389.3,80.9,High
1060946,99.7,370.9,85.9,223.5,Low
1060947,323.4,277.1,194.5,254.5,High
1060948,198.1,290.8,111.6,186.3,Medium
1060949,447.5,441.7,252.1,457.0,High
1060950,202.7,87.5,275.9,10.0,Medium
1060951,453.2,52.5,402.5,85.5,High
1060952,318.8,430.1,416.0,439.4,Medium
1060953,315.9,33.8,393.9,491.3,Low
1060954,93.0,296.9,418.3,11.6,Low
1060955,318.3,311.6,36.9,404.2,Medium
1060956,323.8,337.0,14.8,222.9,Medium
1060957,100.9,144.9,216.9,67.3,High
1060958,112.6,362.4,177.3,183.0,Medium
1060959,473.4,469.8,468.6,295.9,Low
1060960,446.1,378.4,353.7,262.1,Low
1060961,50.9,267.4,69.2,492.1,Medium
1060962,311.6,24.0,176.9,221.3,High
1060963,191.2,218.9,21.9,186.1,Low
1060964,396.3,249.2,419.8,442.5,Medium
1060965,288.9,17.0,387.9,166.5,High
1060966,29.3,426.5,324.7,333.1,Medium
1060967,68.3,270.8,487.3,442.0,High
1060968,223.3,441.6,329.9,43.2,High
1060969,372.9,48.7,99.0,17.1,High
1060970,135.5,348.0,157.8,422.5,Low
1060971,261.6,462.3,241.2,169.2,Medium
1060972,370.2,321.0,143.0,398.2,Low
1060973,55.2,265.5,144.0,434.8,Low
1060974,278.6,395.1,144.8,328.9,High
1060975,344.7,72.9,363.7,316.9,High
1060976,496.6,172.3,291.3,381.5,Medium
1060977,218.3,75.8,424.4,369.7,Medium
1060978,330.5,291.2,450.1,431.5,High
1060979,203.3,159.7,90.3,479.4,Medium
1060980,443.4,275.7,13.7,333.7,Low
1060981,19.9,335.4,370.2,362.1,Low
1060982,279.2,68.2,237.3,245.7,Medium
1060983,262.4,236.9,293.4,244.3,Medium
1060984,450.8,27.5,67.7,315.0,High
1060985,221.9,318.9,315.5,340.2,High
1060986,371.7,236.6,210.9,379.7,Medium
1060987,34.7,370.2,232.6,362.8,Low
1060988,393.4,26.6,142.4,157.9,Medium
1060989,133.2,107.5,32.2,36.4,High
1060990,326.9,365.8,363.4,112.0,Medium
1060991,298.9,411.8,96.5,331.7,High
1060992,400.0,338.1,196.5,178.1,Low
1060993,369.8,124.2,232.8,127.6,Medium
1060994,284.4,104.5,350.0,485.1,High
1060995,216.0,460.4,430.6,36.0,Low
1060996,229.9,418.0,439.3,414.9,Low
1060997,389.5,106.9,278.0,290.8,Low
1060998,412.1,117.0,226.9,176.2,Medium
1060999,253.4,431.8,317.3,329.0,High
1061000,265.9,23.7,137.8,426.5,High
