ProjectID,TeamSize,DeployCount_Weekly,SuccessRate_Percent,RollbackTime_Mins,PerformanceScore
1340581,335.3,244.8,78.7,498.9,122.0
1340582,317.3,105.1,401.1,59.3,221.0
1340583,183.4,380.5,54.4,312.9,352.4
1340584,143.1,446.9,475.8,312.9,39.3
1340585,411.2,392.9,491.8,227.8,401.4
1340586,184.4,319.0,301.3,273.8,146.6
1340587,204.5,73.4,379.1,315.9,147.3
1340588,429.7,243.6,251.9,111.0,372.4
1340589,165.9,462.7,256.3,199.5,314.8
1340590,477.8,368.3,453.8,454.9,387.3
1340591,250.5,468.1,102.3,389.8,62.1
1340592,451.6,157.8,83.1,497.7,80.9
1340593,43.4,235.3,237.2,198.0,342.3
1340594,195.2,52.3,386.9,328.5,357.1
1340595,265.9,181.5,429.5,250.8,369.9
1340596,408.1,201.7,167.7,142.8,392.1
1340597,417.2,160.7,222.4,304.4,149.0
1340598,442.7,160.1,478.1,193.3,110.2
1340599,131.6,242.7,254.6,245.8,464.3
1340600,274.4,486.1,337.9,171.8,98.2
1340601,97.9,217.8,234.2,271.9,70.5
1340602,27.1,103.4,164.6,491.4,354.7
1340603,222.0,463.9,106.5,200.5,409.1
1340604,349.4,459.6,441.2,275.1,321.0
1340605,149.8,342.4,272.6,268.3,387.6
1340606,487.5,494.7,294.6,334.3,16.0
1340607,305.3,487.4,211.3,118.7,257.3
1340608,475.3,493.7,261.9,462.2,54.8
1340609,111.7,462.1,495.6,441.9,394.2
1340610,400.7,441.0,54.1,486.6,18.5
1340611,77.7,375.1,,204.4,154.0
1340612,307.7,423.6,225.3,280.2,66.9
1340613,312.3,255.3,167.9,229.7,37.8
1340614,103.9,227.8,238.0,468.2,153.5
1340615,161.0,110.8,81.0,425.2,137.3
1340616,366.6,124.6,13.5,196.6,240.9
1340617,16.5,386.3,256.1,277.6,369.0
1340618,123.6,427.1,230.5,143.7,276.0
1340619,297.1,330.9,193.6,142.1,116.3
1340620,420.6,111.0,349.6,289.7,294.9
1340621,480.7,69.4,172.4,302.5,401.2
1340622,108.4,137.1,52.2,15.3,48.8
1340623,182.4,92.1,305.6,199.3,313.7
1340624,413.5,74.1,130.1,28.6,118.3
1340625,37.4,456.9,,84.7,360.3
1340626,229.0,375.7,382.0,129.4,208.3
1340627,136.0,146.6,97.7,54.7,226.8
1340628,426.3,112.3,313.6,347.3,341.7
1340629,11.5,94.0,18.3,319.3,42.6
1340630,328.3,341.7,184.4,477.0,249.3
1340631,121.1,107.0,461.3,99.4,114.3
1340632,94.0,309.2,143.4,136.4,112.9
1340633,252.6,17.2,124.6,323.7,309.7
1340634,410.0,345.3,272.3,140.6,275.2
1340635,210.8,396.5,41.6,174.6,138.1
1340636,273.0,169.2,396.9,441.5,311.2
1340637,68.5,60.5,351.2,212.2,199.4
1340638,481.4,223.6,182.3,446.7,250.0
1340639,60.6,377.7,184.9,255.9,182.4
1340640,84.8,203.8,436.1,69.2,374.8
1340641,374.0,33.8,272.2,249.9,118.1
1340642,449.7,45.5,342.6,44.9,197.5
1340643,126.9,446.3,246.2,314.7,217.3
1340644,144.9,287.2,197.1,142.3,131.2
1340645,86.0,483.5,174.7,436.6,327.4
1340646,26.7,356.5,444.2,422.6,398.5
1340647,109.6,214.1,439.6,203.4,122.8
1340648,194.7,146.8,108.6,10.4,41.8
1340649,122.8,368.5,479.5,336.0,14.8
1340650,476.3,143.5,30.5,290.8,399.8
1340651,49.2,269.2,147.6,182.2,173.4
1340652,132.3,248.7,424.1,366.6,382.9
1340653,260.6,277.2,317.4,497.3,259.1
1340654,165.2,191.6,309.5,10.7,84.5
1340655,493.9,82.0,293.7,370.3,58.8
1340656,442.8,22.0,44.1,63.9,252.4
1340657,164.8,434.6,211.5,72.5,239.4
1340658,63.1,451.2,422.6,430.1,249.2
1340659,237.9,175.6,76.5,79.6,30.3
1340660,192.0,183.5,275.7,404.1,431.0
1340661,452.7,358.3,442.7,310.4,53.0
1340662,32.1,213.4,409.5,356.2,252.6
1340663,486.7,401.4,466.2,387.4,49.2
1340664,301.9,256.4,102.2,208.7,253.7
1340665,361.8,327.4,235.1,367.7,111.2
1340666,183.6,229.0,87.0,326.2,276.6
1340667,436.0,272.6,249.9,446.1,52.3
1340668,425.5,290.4,237.8,334.6,55.6
1340669,410.3,481.1,211.0,231.4,267.0
1340670,217.0,259.1,407.6,175.9,109.9
1340671,355.5,317.1,14.0,255.3,125.5
1340672,356.0,73.3,131.8,203.5,230.2
1340673,466.1,293.5,58.9,167.5,330.0
1340674,66.8,431.3,279.5,77.0,409.1
1340675,375.9,139.0,67.9,462.4,176.3
1340676,414.4,368.4,213.7,48.9,386.4
1340677,82.3,282.8,52.3,39.8,260.3
1340678,45.6,443.1,172.9,244.3,338.7
1340679,151.7,81.0,457.1,260.6,138.3
1340680,464.1,238.0,260.3,273.2,499.1
1340681,227.8,112.4,409.2,321.2,395.6
1340682,353.5,361.2,367.1,186.6,72.9
1340683,342.6,114.6,400.4,254.9,165.1
1340684,450.5,426.6,335.8,472.5,283.8
1340685,368.0,310.3,400.9,195.7,438.4
1340686,330.3,498.0,464.2,162.6,392.5
1340687,61.6,172.3,369.3,282.1,337.7
1340688,196.1,183.7,148.3,301.3,297.5
1340689,159.0,362.5,422.3,272.4,71.9
1340690,185.5,304.2,121.7,322.5,278.9
1340691,259.0,393.0,405.6,264.7,420.9
1340692,136.9,434.3,71.8,460.0,499.7
1340693,389.4,54.0,409.9,135.3,402.2
1340694,172.9,391.5,283.6,50.5,308.2
1340695,26.6,450.1,90.7,37.5,268.5
1340696,430.5,399.9,185.7,284.0,310.3
1340697,94.2,483.2,230.7,329.1,117.5
1340698,333.9,423.4,118.8,11.6,477.8
1340699,166.2,134.5,460.1,108.6,279.7
1340700,90.0,263.7,96.7,115.4,338.6
1340701,175.5,223.4,446.4,464.7,338.8
1340702,109.0,434.9,420.3,258.1,146.9
1340703,94.6,308.3,38.5,204.4,214.7
1340704,364.2,389.8,54.1,416.0,397.0
1340705,355.8,83.3,305.7,478.5,216.6
1340706,477.4,183.0,14.6,348.9,441.4
1340707,260.0,315.3,296.2,373.4,13.0
1340708,124.6,376.5,103.5,346.8,342.4
1340709,272.4,411.1,82.9,394.7,365.2
1340710,99.3,145.4,168.4,489.9,399.0
1340711,279.0,452.8,45.3,460.0,143.2
1340712,118.4,496.7,277.3,179.5,332.9
1340713,47.3,416.3,48.8,298.2,430.7
1340714,140.1,118.2,490.1,340.3,73.5
1340715,88.6,141.8,419.6,124.5,411.6
1340716,81.9,264.4,425.8,70.3,408.8
1340717,260.4,238.6,62.8,77.0,45.5
1340718,116.2,297.1,172.6,346.8,216.6
1340719,58.5,251.2,160.6,179.8,484.2
1340720,104.8,278.7,426.2,88.2,359.6
1340721,55.2,99.5,97.3,195.6,165.3
1340722,59.1,50.3,268.7,350.0,406.8
1340723,143.7,236.5,335.1,236.0,217.0
1340724,344.1,11.7,259.1,485.3,335.3
1340725,117.6,37.0,80.6,76.7,72.1
1340726,437.4,339.1,157.5,164.5,16.5
1340727,258.8,492.6,439.1,155.9,465.0
1340728,303.8,313.1,405.8,395.2,46.6
1340729,14.1,220.0,149.7,369.2,227.6
1340730,409.5,106.4,272.8,338.4,395.3
1340731,332.6,50.1,278.6,147.4,176.1
1340732,394.6,434.9,413.8,204.2,438.1
1340733,203.4,405.7,269.2,343.3,450.6
1340734,431.7,96.9,240.7,312.9,15.3
1340735,193.5,126.7,278.1,56.7,203.9
1340736,290.0,126.1,276.2,199.6,177.1
1340737,395.2,494.1,249.4,492.2,152.4
1340738,447.4,54.9,262.8,63.2,46.8
1340739,406.9,228.2,335.9,326.7,351.6
1340740,274.0,101.0,384.1,326.0,13.9
1340741,160.5,296.5,192.4,496.8,414.3
1340742,15.6,242.7,205.2,499.4,300.1
1340743,186.4,340.7,419.2,399.4,88.9
1340744,45.4,90.1,339.3,265.7,340.5
1340745,63.2,431.2,370.3,370.7,226.4
1340746,106.8,452.0,310.9,422.0,154.1
1340747,198.7,155.5,435.4,367.2,376.1
1340748,265.0,499.4,235.4,340.3,149.9
1340749,373.2,73.6,53.9,140.5,82.3
1340750,240.4,297.1,187.3,318.1,290.4
1340751,421.4,403.2,156.3,23.0,403.1
1340752,193.0,47.6,431.0,15.0,294.8
1340753,243.8,54.2,404.2,24.7,146.5
1340754,365.2,458.6,404.9,31.1,340.0
1340755,164.3,149.7,476.7,117.6,186.0
1340756,440.0,228.2,244.7,315.1,338.6
1340757,170.2,82.7,164.2,455.1,288.7
1340758,274.9,26.3,435.7,282.0,155.1
1340759,382.4,253.8,173.3,345.5,53.6
1340760,379.2,334.1,101.1,281.6,420.3
1340761,380.1,28.0,315.5,171.1,379.0
1340762,467.6,86.6,261.7,420.2,91.4
1340763,489.7,466.9,370.8,493.5,112.7
1340764,40.7,290.8,439.4,145.1,333.6
1340765,366.5,16.7,209.1,112.9,336.5
1340766,179.6,325.2,159.3,332.3,111.1
1340767,115.1,37.9,275.9,68.4,137.0
1340768,61.0,363.7,326.3,300.8,195.6
1340769,457.8,153.4,344.4,34.3,341.9
1340770,485.4,214.4,301.1,214.4,411.2
1340771,355.1,433.2,183.5,129.7,395.3
1340772,129.2,459.0,66.6,79.9,65.0
1340773,281.9,58.1,,224.2,211.4
1340774,493.1,119.2,239.5,241.2,222.3
1340775,143.7,299.5,115.3,49.2,301.5
1340776,449.8,48.7,454.6,476.0,116.5
1340777,401.0,198.5,398.1,394.1,320.0
1340778,48.1,175.5,182.7,358.3,252.5
1340779,59.6,407.1,397.1,217.6,375.0
1340780,95.2,11.1,134.4,165.5,27.5
1340781,28.5,133.5,306.4,364.1,108.0
1340782,121.9,262.8,403.0,390.7,289.0
1340783,90.8,265.7,438.4,244.9,400.9
1340784,470.6,492.7,466.7,346.1,289.8
1340785,249.8,413.6,67.6,82.1,76.7
1340786,88.4,231.3,26.1,360.5,494.6
1340787,278.3,186.2,93.2,27.4,67.5
1340788,287.2,238.7,410.9,412.9,329.4
1340789,470.3,108.5,258.3,165.6,192.9
1340790,214.7,161.6,330.8,485.0,245.5
1340791,348.5,371.4,355.4,444.7,92.7
1340792,229.5,489.1,229.0,23.4,30.0
1340793,338.9,125.2,350.9,160.6,440.8
1340794,421.6,254.2,291.7,58.9,327.7
1340795,204.4,375.5,62.3,63.4,219.5
1340796,42.7,211.7,47.9,479.7,98.7
1340797,369.6,386.1,193.6,256.2,13.3
1340798,479.0,70.1,83.5,445.3,283.9
1340799,206.6,243.2,315.3,464.5,219.9
1340800,118.1,330.2,384.9,354.2,167.3
1340801,440.7,172.1,203.9,134.9,407.7
1340802,72.0,326.3,382.8,368.3,416.5
1340803,96.4,370.0,467.9,109.8,337.8
1340804,49.0,371.4,470.6,127.4,190.7
1340805,289.8,162.5,325.2,246.4,429.0
1340806,439.8,94.3,29.9,245.2,416.1
1340807,429.5,274.2,152.2,144.1,165.9
1340808,465.0,45.0,128.5,97.6,64.7
1340809,374.0,426.3,113.7,152.5,307.3
1340810,384.0,285.1,191.8,383.0,11.3
1340811,38.0,33.5,122.0,382.6,447.2
1340812,171.0,433.4,314.5,334.1,382.5
1340813,483.1,338.9,23.5,42.0,322.2
1340814,403.8,192.9,195.5,359.8,470.8
1340815,205.2,102.8,391.6,368.6,123.7
1340816,240.0,418.5,488.2,317.7,216.1
1340817,281.9,288.5,318.0,320.7,118.6
1340818,55.1,255.1,,212.1,105.4
1340819,479.9,247.7,487.3,421.8,377.4
1340820,434.6,374.0,366.3,206.9,148.2
1340821,259.2,445.1,366.5,344.6,255.4
1340822,30.9,247.4,445.3,182.2,11.1
1340823,403.6,293.3,174.3,493.5,182.8
1340824,297.4,360.9,26.7,422.6,61.6
1340825,67.4,243.1,91.7,147.6,304.6
1340826,194.1,482.2,367.9,147.5,437.8
1340827,452.1,289.8,115.2,455.1,323.2
1340828,263.7,55.8,358.9,188.5,408.1
1340829,224.9,449.5,65.4,49.4,209.4
1340830,160.6,218.4,388.7,181.3,495.9
1340831,74.7,473.5,299.7,261.1,445.1
1340832,460.4,188.5,,245.6,230.0
1340833,476.6,98.4,211.3,102.9,44.5
1340834,447.5,132.4,350.0,346.9,11.6
1340835,437.7,338.0,180.4,279.6,139.1
1340836,390.8,493.7,136.0,373.0,259.7
1340837,244.5,489.5,313.5,13.6,136.0
1340838,34.4,336.3,178.3,233.7,466.5
1340839,145.4,401.5,46.9,463.4,456.0
1340840,204.3,84.7,410.2,72.2,198.6
1340841,103.4,154.2,247.6,376.2,487.1
1340842,121.7,301.1,242.7,413.2,260.3
1340843,468.7,205.1,153.8,109.2,339.7
1340844,353.2,392.5,43.2,287.6,470.6
1340845,442.0,383.3,383.1,53.6,341.4
1340846,38.8,105.6,53.5,173.9,298.5
1340847,152.9,52.5,316.5,13.5,45.8
1340848,472.7,137.3,222.0,49.3,309.5
1340849,329.6,309.6,330.5,184.7,191.1
1340850,31.9,298.5,329.2,139.6,193.9
1340851,209.1,38.3,380.6,119.0,150.5
1340852,34.5,183.3,450.1,399.4,483.3
1340853,28.6,50.8,443.2,318.1,402.1
1340854,62.8,17.3,492.9,472.5,323.7
1340855,290.0,366.6,10.1,128.2,242.8
1340856,311.6,115.8,122.2,395.5,486.9
1340857,105.4,231.1,358.7,345.0,43.8
1340858,65.8,285.4,490.1,227.4,418.4
1340859,437.3,23.6,471.0,22.3,134.4
1340860,88.5,463.2,381.1,230.4,498.9
1340861,311.2,380.9,302.2,330.4,416.1
1340862,102.4,331.7,248.0,160.4,325.6
1340863,494.7,42.8,212.5,396.3,141.8
1340864,107.7,473.2,294.7,142.5,348.3
1340865,159.3,179.9,265.1,281.3,11.4
1340866,387.0,138.6,210.4,145.2,58.1
1340867,118.4,10.5,459.2,414.9,181.5
1340868,21.8,28.3,11.9,325.7,285.9
1340869,453.0,239.9,253.0,53.0,145.8
1340870,44.6,411.0,16.5,277.1,117.0
1340871,482.4,218.8,123.8,321.1,42.6
1340872,74.7,375.6,282.6,490.5,293.1
1340873,384.1,53.3,234.0,36.6,264.7
1340874,354.0,29.7,430.2,150.3,45.9
1340875,383.2,145.4,108.6,128.6,34.1
1340876,418.2,272.6,417.2,192.5,371.1
1340877,305.5,243.2,28.9,353.8,103.4
1340878,295.6,489.1,94.6,214.5,473.7
1340879,161.0,221.7,235.0,487.9,402.3
1340880,291.8,375.2,347.2,230.2,193.2
1340881,210.2,432.6,341.0,391.6,190.7
1340882,189.1,127.4,307.6,68.7,455.6
1340883,429.9,299.5,225.9,319.6,486.6
1340884,385.9,426.4,447.2,184.8,131.8
1340885,54.9,138.1,398.4,371.6,440.0
1340886,467.5,443.5,68.0,416.4,220.0
1340887,496.1,335.8,479.7,49.3,90.0
1340888,482.6,304.8,392.3,28.2,238.1
1340889,383.2,85.2,35.7,421.4,222.5
1340890,420.9,311.4,97.9,177.4,83.6
1340891,375.0,428.7,341.6,353.5,179.7
1340892,132.8,266.2,345.3,188.1,460.4
1340893,125.7,156.7,141.3,87.1,27.1
1340894,353.9,176.9,257.9,496.2,341.2
1340895,203.3,159.2,25.7,414.0,173.9
1340896,190.6,93.0,290.5,211.7,416.6
1340897,474.8,229.8,48.7,200.2,86.8
1340898,288.5,407.0,64.4,93.0,183.4
1340899,119.2,220.4,492.7,93.9,61.2
1340900,92.6,111.4,409.2,390.1,293.6
1340901,232.0,260.7,86.4,21.6,284.7
1340902,116.4,45.6,57.4,219.7,228.2
1340903,54.4,475.4,123.5,240.8,497.4
1340904,329.5,74.5,437.6,263.0,231.7
1340905,360.3,62.8,168.9,139.4,353.2
1340906,121.8,454.7,358.5,462.7,293.4
1340907,423.7,309.0,334.1,478.6,223.5
1340908,76.7,472.3,151.8,399.3,200.8
1340909,309.4,278.6,334.1,14.5,460.7
1340910,76.0,479.4,456.6,105.7,167.2
1340911,52.7,245.3,332.8,87.0,463.4
1340912,61.5,82.0,329.7,62.1,483.5
1340913,224.3,402.3,376.6,371.8,279.2
1340914,219.0,429.5,347.7,429.4,472.0
1340915,385.3,434.1,226.9,208.1,258.4
1340916,478.7,326.6,125.1,315.1,32.4
1340917,451.6,299.3,408.3,33.3,469.4
1340918,163.6,490.5,352.0,492.4,181.0
1340919,272.1,294.7,445.3,454.4,160.6
1340920,235.7,239.8,19.0,337.3,447.6
1340921,481.0,165.9,280.0,96.6,50.8
1340922,406.6,423.3,297.7,45.5,50.3
1340923,490.4,322.0,496.1,261.1,495.3
1340924,107.6,175.0,461.3,113.0,192.1
1340925,382.3,288.0,355.3,470.7,192.1
1340926,251.6,25.5,156.5,62.0,158.1
1340927,442.7,140.7,408.7,453.7,181.3
1340928,61.6,217.6,54.1,432.3,207.8
1340929,107.3,204.3,60.7,472.4,378.5
1340930,404.3,398.2,437.1,38.2,52.8
1340931,20.1,80.9,353.5,29.2,99.6
1340932,433.5,417.9,47.5,439.6,21.4
1340933,171.8,363.3,378.4,280.9,303.1
1340934,313.8,303.4,99.2,27.8,383.2
1340935,193.4,231.0,216.4,394.2,432.8
1340936,54.2,291.2,216.4,373.3,315.2
1340937,198.3,484.8,164.1,332.5,183.2
1340938,471.3,169.2,89.3,215.0,334.2
1340939,165.6,437.6,423.0,125.4,51.3
1340940,169.4,46.5,46.2,371.8,478.0
1340941,283.6,121.2,378.5,298.2,270.6
1340942,112.9,158.5,74.4,372.8,392.8
1340943,374.1,220.4,342.8,32.0,45.3
1340944,339.9,12.5,271.0,481.4,420.2
1340945,226.6,257.3,403.2,272.8,111.1
1340946,169.9,393.2,312.4,38.6,160.2
1340947,238.2,342.4,67.6,79.0,122.2
1340948,240.6,184.3,376.1,47.2,147.9
1340949,392.9,244.5,103.9,427.8,423.2
1340950,489.9,304.3,152.3,81.7,322.1
1340951,150.6,407.7,13.8,269.6,478.0
1340952,44.5,324.7,194.7,163.7,368.1
1340953,204.5,103.5,267.2,441.6,219.9
1340954,382.4,255.3,176.5,350.7,482.4
1340955,307.1,18.1,357.5,62.4,24.5
1340956,466.8,384.5,151.2,408.8,262.6
1340957,402.9,405.5,271.0,301.0,243.0
1340958,200.0,276.4,145.7,450.0,470.9
1340959,229.1,146.0,405.3,444.2,474.7
1340960,347.5,381.3,147.1,369.3,412.8
1340961,83.0,126.0,184.8,480.5,303.2
1340962,309.3,361.9,353.5,313.3,178.9
1340963,67.5,113.4,348.5,140.2,314.9
1340964,339.7,296.0,96.8,145.8,385.9
1340965,295.1,271.2,20.7,92.9,114.7
1340966,277.0,230.1,43.9,451.7,115.6
1340967,238.3,269.8,192.1,78.7,38.5
1340968,397.2,194.5,217.6,150.1,316.1
1340969,370.4,405.0,59.8,329.4,452.5
1340970,331.9,36.0,323.2,236.7,145.3
1340971,215.8,150.6,41.8,365.0,177.0
1340972,195.9,357.8,169.6,454.4,97.8
1340973,377.3,419.3,421.4,50.9,294.5
1340974,455.0,201.2,237.1,105.0,11.9
1340975,319.4,138.6,471.6,226.5,124.3
1340976,391.7,114.1,20.5,407.1,76.4
1340977,494.5,489.7,262.9,247.7,188.8
1340978,434.0,430.8,84.8,141.5,142.6
1340979,260.7,497.7,295.5,87.6,497.4
1340980,273.3,462.7,33.7,327.8,405.5
1340981,366.1,114.0,264.7,305.4,469.6
1340982,235.5,134.5,336.3,226.2,466.0
1340983,46.2,393.2,73.6,88.5,378.8
1340984,311.1,280.3,95.9,208.3,454.4
1340985,172.1,191.3,94.7,317.2,18.1
1340986,297.6,428.9,54.8,445.2,435.9
1340987,268.6,22.7,130.8,91.6,433.1
1340988,288.9,38.3,385.7,93.9,116.4
1340989,265.6,493.9,72.5,176.5,476.3
1340990,330.8,480.6,381.7,334.4,322.3
1340991,89.2,444.0,329.8,282.5,212.1
1340992,271.7,123.4,439.8,22.5,138.7
1340993,424.7,449.8,130.5,35.6,132.6
1340994,129.9,89.8,256.9,407.5,415.1
1340995,83.9,486.6,100.4,49.6,29.0
1340996,218.7,428.1,212.9,220.1,403.2
1340997,416.9,36.7,162.6,224.2,209.6
1340998,304.1,349.5,131.9,219.5,229.4
1340999,354.7,321.1,217.6,390.3,472.1
1341000,220.5,33.1,57.6,475.9,61.4
